ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Bonferroni step down	Group PValue	Group PValue Corrected with Bonferroni step down	Associated Genes Found	All Associated Genes	OverViewTerm
R-HSA:5693644	REACTOME_Reactions_25.05.2022	HOXB1 maintains activation of HOXB1 chromatin	[-1]	[Group13]	4	4.4444447	0.03388205195923866	0.4065846235108639	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ASH2L, EP300, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HOXB1, KDM6A, KMT2C, KMT2D, LOC102724334, MEIS1, NCOA3, NCOA6, PAGR1, PAXIP1, PBX1, PKNOX1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, RARA, RARG, RBBP5, RXRA, WDR5]	FALSE
R-HSA:606279	REACTOME_Pathways_25.05.2022	Deposition of new CENPA-containing nucleosomes at the centromere	[-1]	[Group13]	6	8.1081085	4.906500597728887E-4	0.05495280669456354	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, NPM1, RUVBL1]	[CENPA, CENPC, CENPH, CENPI, CENPK, CENPL, CENPM, CENPN, CENPO, CENPP, CENPQ, CENPS, CENPS-CORT, CENPT, CENPU, CENPW, CENPX, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HJURP, ITGB3BP, KNL1, LOC102724334, MIS18A, MIS18BP1, NPM1, OIP5, RBBP4, RBBP7, RSF1, RUVBL1, SMARCA5]	FALSE
R-HSA:606287	REACTOME_Reactions_25.05.2022	RSF complex binds the centromere	[-1]	[Group13]	6	8.1081085	4.906500597728887E-4	0.05495280669456354	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, NPM1, RUVBL1]	[CENPA, CENPC, CENPH, CENPI, CENPK, CENPL, CENPM, CENPN, CENPO, CENPP, CENPQ, CENPS, CENPS-CORT, CENPT, CENPU, CENPW, CENPX, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HJURP, ITGB3BP, KNL1, LOC102724334, MIS18A, MIS18BP1, NPM1, OIP5, RBBP4, RBBP7, RSF1, RUVBL1, SMARCA5]	FALSE
R-HSA:606289	REACTOME_Reactions_25.05.2022	New CENPA-containing nucleosomes are deposited at the centromere	[-1]	[Group13]	6	8.333333	4.2312349717234146E-4	0.04908232567199161	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, NPM1, RUVBL1]	[CENPA, CENPC, CENPH, CENPI, CENPK, CENPL, CENPM, CENPN, CENPO, CENPP, CENPQ, CENPS, CENPS-CORT, CENPT, CENPU, CENPW, CENPX, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HJURP, ITGB3BP, KNL1, LOC102724334, MIS18A, MIS18BP1, NPM1, OIP5, RBBP4, RBBP7, RUVBL1]	FALSE
R-HSA:606326	REACTOME_Reactions_25.05.2022	HJURP:CENPA complex localizes to the centromere	[-1]	[Group13]	6	14.634147	1.7213372056768084E-5	0.002272165111493387	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, NPM1, RUVBL1]	[CENPA, CENPC, CENPH, CENPI, CENPK, CENPL, CENPM, CENPN, CENPO, CENPP, CENPQ, CENPS, CENPS-CORT, CENPT, CENPU, CENPW, CENPX, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HJURP, ITGB3BP, KNL1, MIS18A, MIS18BP1, NPM1, OIP5, RBBP4, RBBP7, RUVBL1]	TRUE
R-HSA:6798743	REACTOME_Reactions_25.05.2022	Exocytosis of secretory granule membrane proteins	[-1]	[Group08]	4	5.263158	0.01964755697721482	0.550131595362015	{Group08=0.01653358200549781}	{Group08=0.11573507403848465}	[HLA-B, HLA-C, IGF2R, MME]	[ABCA13, ADGRE3, ADGRE5, ALDH3B1, ANPEP, AP2A2, ATAD3B, ATP6V0A1, B4GALT1, C5AR1, CD14, CD44, CD55, CD58, CD93, CLEC4C, COPB1, CR1, CXCR1, CXCR2, DIAPH1, DNAJC13, DOK3, DYNC1LI1, FABP5, FCGR2A, FCGR3B, FPR1, FRMPD3, HLA-A, HLA-B, HLA-C, HVCN1, IGF2R, IQGAP1, IQGAP2, ITGAX, LGALS3, LILRB3, LOC102725035, LOC107987462, MME, NCKAP1L, ORMDL3, P2RX1, PECAM1, PTAFR, PTPRC, RAB10, RAB18, RAB24, RAB31, RAB3A, RAB4B, RAB5B, RAB6A, RAB7A, RAB9B, RAC1, RHOA, RHOF, RHOG, SELL, SERPINB10, SERPINB6, SIGLEC5, SIGLEC9, SIRPB1, SLC2A3, STING1, SVIP, TICAM2, TLR2, TMED7-TICAM2, TMEM179B, TYROBP]	FALSE
R-HSA:6800434	REACTOME_Reactions_25.05.2022	Exocytosis of ficolin-rich granule lumen proteins	[-1]	[Group04]	5	4.0	0.027556675589014687	0.4684634850132497	{Group04=0.027556675589014687}	{Group04=0.11022670235605875}	[EEF1A1, JUP, PDAP1, PGM1, PRG2]	[A1BG, ACLY, ACTR10, ACTR1B, ACTR2, AGL, ALAD, ALDOA, ALDOC, ALOX5, AMPD3, APAF1, APEH, ARPC5, ARSB, ASAH1, ATG7, BIN2, C1orf35, CAB39, CALML5, CAND1, CANT1, CAPN1, CAT, CCT8, CDA, CDK13, CFD, COMMD3, COMMD9, COTL1, CRISPLD2, CSNK2B, CST3, CSTB, CTSB, CTSD, CTSH, CTSS, CTSZ, DBNL, DDX3X, DERA, DYNLT1, EEF1A1, EEF2, FCN1, FGL2, FTH1, GLB1, GMFG, GNS, GPI, GSDMD, GSN, GSTP1, GUSB, GYG1, HBB, HK3, HMGB1, HSP90AA1, HSP90AB1, HSPA1A, HSPA1B, HSPA6, HSPA8, HUWE1, IDH1, ILF2, IMPDH1, IMPDH2, JUP, KCMF1, KPNB1, KRT1, LRG1, LTA4H, MAPK1, MAPK14, MIF, MMP9, MNDA, MVP, NME1-NME2, NME2, OSTF1, PAFAH1B2, PDAP1, PFKL, PGAM1, PGM1, PGM2, PKM, PLEKHO2, PNP, PPIA, PPIE, PRDX4, PRG2, PSMA2, PSMA5, PSMB1, PSMB7, PSMC2, PSMC3, PSMD11, PSMD12, PSMD13, PSMD14, PSMD2, PSMD3, PSMD6, PSMD7, PYGL, QPCT, SERPINA1, SRP14, TIMP2, TNFAIP6, VCL, VCP, XRCC6, YPEL5]	TRUE
R-HSA:6810139	REACTOME_Reactions_25.05.2022	HOXA2 chromatin is activated	[-1]	[Group13]	4	5.4054055	0.017988474294063583	0.5756311774100347	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ASH2L, EED, EZH2, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KDM6A, KMT2C, KMT2D, LOC102724334, NCOA6, PAGR1, PAXIP1, RBBP4, RBBP5, RBBP7, SUZ12, WDR5]	FALSE
R-HSA:6810158	REACTOME_Reactions_25.05.2022	HOXB3 chromatin is activated	[-1]	[Group13]	4	5.4054055	0.017988474294063583	0.5756311774100347	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ASH2L, EED, EZH2, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KDM6A, KMT2C, KMT2D, LOC102724334, NCOA6, PAGR1, PAXIP1, RBBP4, RBBP5, RBBP7, SUZ12, WDR5]	FALSE
R-HSA:6810159	REACTOME_Reactions_25.05.2022	HOXB2 chromatin is activated	[-1]	[Group13]	4	5.4054055	0.017988474294063583	0.5756311774100347	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ASH2L, EED, EZH2, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KDM6A, KMT2C, KMT2D, LOC102724334, NCOA6, PAGR1, PAXIP1, RBBP4, RBBP5, RBBP7, SUZ12, WDR5]	FALSE
R-HSA:6810161	REACTOME_Reactions_25.05.2022	HOXA3 chromatin is activated	[-1]	[Group13]	4	5.3333335	0.018806642789158376	0.5641992836747513	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ASH2L, CTCF, EED, EZH2, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KDM6A, KMT2C, KMT2D, LOC102724334, NCOA6, PAGR1, PAXIP1, RBBP4, RBBP5, RBBP7, SUZ12, WDR5]	FALSE
R-HSA:68616	REACTOME_Pathways_25.05.2022	Assembly of the ORC complex at the origin of replication	[-1]	[Group13]	4	5.7971015	0.014232709823529373	0.5977738125882337	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KPNA1, KPNA6, KPNB1, LOC102724334, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6]	FALSE
R-HSA:68867	REACTOME_Pathways_25.05.2022	Assembly of the pre-replicative complex	[-1]	[Group13]	7	4.895105	0.003318993671536396	0.2721574810659845	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[CDC23, H4C2, H4C3, H4C5, H4C8, MCM7, PSMB5]	[ANAPC1, ANAPC10, ANAPC11, ANAPC15, ANAPC16, ANAPC2, ANAPC4, ANAPC5, ANAPC7, CDC16, CDC23, CDC26, CDC27, CDC6, CDT1, FZR1, GMNN, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KPNA1, KPNA6, KPNB1, LOC102724334, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MCM8, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMB1, PSMB10, PSMB2, PSMB3, PSMB4, PSMB5, PSMB6, PSMB7, PSMB8, PSMB9, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD10, PSMD11, PSMD12, PSMD13, PSMD14, PSMD2, PSMD3, PSMD4, PSMD5, PSMD6, PSMD7, PSMD8, PSMD9, PSME1, PSME2, PSME3, PSMF1, RPS27A, SEM1, UBA52, UBB, UBC, UBE2C, UBE2D1, UBE2E1, UBE2S]	FALSE
R-HSA:68914	REACTOME_Reactions_25.05.2022	DNA polymerase alpha:primase binds at the origin	[-1]	[Group12, Group13]	3	9.67742	0.008326587651841785	0.4912686714586653	{Group12=6.036240994692442E-6, Group13=1.390901861816456E-5}	{Group12=7.847113293100175E-5, Group13=1.5299920479981016E-4}	[MCM10, MCM7, POLE3]	[CDC45, CDC6, CDC7, CDK2, DBF4, MCM10, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MCM8, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, POLA1, POLA2, POLE, POLE2, POLE3, POLE4, PRIM1, PRIM2, RPA1, RPA2, RPA3, RPA4]	FALSE
R-HSA:68960	REACTOME_Reactions_25.05.2022	DNA polymerase epsilon binds at the origin	[-1]	[Group12, Group13]	3	11.111111	0.005636601695349958	0.400198720369847	{Group12=6.036240994692442E-6, Group13=1.390901861816456E-5}	{Group12=7.847113293100175E-5, Group13=1.5299920479981016E-4}	[MCM10, MCM7, POLE3]	[CDC45, CDC6, CDC7, CDK2, DBF4, MCM10, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MCM8, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, POLE, POLE2, POLE3, POLE4, RPA1, RPA2, RPA3, RPA4]	FALSE
R-HSA:68962	REACTOME_Pathways_25.05.2022	Activation of the pre-replicative complex	[-1]	[Group12, Group13]	3	9.090909	0.009909501507112251	0.5252035798769493	{Group12=6.036240994692442E-6, Group13=1.390901861816456E-5}	{Group12=7.847113293100175E-5, Group13=1.5299920479981016E-4}	[MCM10, MCM7, POLE3]	[CDC45, CDC6, CDC7, CDK2, CDT1, DBF4, GMNN, MCM10, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MCM8, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, POLA1, POLA2, POLE, POLE2, POLE3, POLE4, PRIM1, PRIM2, RPA1, RPA2, RPA3, RPA4]	FALSE
R-HSA:69002	REACTOME_Pathways_25.05.2022	DNA Replication Pre-Initiation	[-1]	[Group12, Group13]	9	5.625	3.2670142415089506E-4	0.03855076804980562	{Group12=6.036240994692442E-6, Group13=1.390901861816456E-5}	{Group12=7.847113293100175E-5, Group13=1.5299920479981016E-4}	[CDC23, H4C2, H4C3, H4C5, H4C8, MCM10, MCM7, POLE3, PSMB5]	[ANAPC1, ANAPC10, ANAPC11, ANAPC15, ANAPC16, ANAPC2, ANAPC4, ANAPC5, ANAPC7, CDC16, CDC23, CDC26, CDC27, CDC45, CDC6, CDC7, CDK2, CDT1, DBF4, FZR1, GMNN, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KPNA1, KPNA6, KPNB1, LOC102724334, MCM10, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MCM8, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, POLA1, POLA2, POLE, POLE2, POLE3, POLE4, PRIM1, PRIM2, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMB1, PSMB10, PSMB2, PSMB3, PSMB4, PSMB5, PSMB6, PSMB7, PSMB8, PSMB9, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD10, PSMD11, PSMD12, PSMD13, PSMD14, PSMD2, PSMD3, PSMD4, PSMD5, PSMD6, PSMD7, PSMD8, PSMD9, PSME1, PSME2, PSME3, PSMF1, RPA1, RPA2, RPA3, RPA4, RPS27A, SEM1, UBA52, UBB, UBC, UBE2C, UBE2D1, UBE2E1, UBE2S]	TRUE
R-HSA:69206	REACTOME_Pathways_25.05.2022	G1/S Transition	[-1]	[Group11, Group12, Group13]	6	4.5801525	0.008814355313913974	0.5024182528930965	{Group11=7.434663379513385E-6, Group12=6.036240994692442E-6, Group13=1.390901861816456E-5}	{Group11=8.921596055416062E-5, Group12=7.847113293100175E-5, Group13=1.5299920479981016E-4}	[LIN52, MCM10, MCM7, POLE3, PPP2CA, PSMB5]	[AKT1, AKT2, AKT3, CABLES1, CCNA1, CCNA2, CCNB1, CCND1, CCNE1, CCNE2, CCNH, CDC25A, CDC45, CDC6, CDC7, CDK1, CDK2, CDK4, CDK7, CDKN1A, CDKN1B, CDT1, CKS1B, CUL1, DBF4, DHFR, E2F1, E2F4, E2F5, E2F6, FBXO5, GMNN, HDAC1, LIN37, LIN52, LIN54, LIN9, MAX, MCM10, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MCM8, MNAT1, MYC, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, PCNA, POLA1, POLA2, POLE, POLE2, POLE3, POLE4, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R3B, PRIM1, PRIM2, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMB1, PSMB10, PSMB2, PSMB3, PSMB4, PSMB5, PSMB6, PSMB7, PSMB8, PSMB9, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD10, PSMD11, PSMD12, PSMD13, PSMD14, PSMD2, PSMD3, PSMD4, PSMD5, PSMD6, PSMD7, PSMD8, PSMD9, PSME1, PSME2, PSME3, PSMF1, PTK6, RB1, RBBP4, RBL1, RBL2, RPA1, RPA2, RPA3, RPA4, RPS27A, RRM2, SEM1, SKP1, SKP2, TFDP1, TFDP2, TK1, TYMS, UBA52, UBB, UBC, WEE1]	FALSE
R-HSA:69231	REACTOME_Pathways_25.05.2022	Cyclin D associated events in G1	[-1]	[Group09, Group12]	3	6.382979	0.0256744185004892	0.513488370009784	{Group09=1.9412308781270612E-4, Group12=6.036240994692442E-6}	{Group09=0.0019412308781270613, Group12=7.847113293100175E-5}	[CCND2, CDKN2D, PPP2CA]	[ABL1, CCND1, CCND2, CCND3, CCNE1, CCNE2, CCNH, CDK2, CDK4, CDK6, CDK7, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, CDKN2C, CDKN2D, CKS1B, CUL1, E2F1, E2F2, E2F3, E2F4, E2F5, JAK2, LYN, MNAT1, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R3B, PTK6, RB1, RBL1, RBL2, RPS27A, SKP1, SKP2, SRC, TFDP1, TFDP2, UBA52, UBB, UBC]	FALSE
R-HSA:69236	REACTOME_Pathways_25.05.2022	G1 Phase	[-1]	[Group09, Group12]	3	6.382979	0.0256744185004892	0.513488370009784	{Group09=1.9412308781270612E-4, Group12=6.036240994692442E-6}	{Group09=0.0019412308781270613, Group12=7.847113293100175E-5}	[CCND2, CDKN2D, PPP2CA]	[ABL1, CCND1, CCND2, CCND3, CCNE1, CCNE2, CCNH, CDK2, CDK4, CDK6, CDK7, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, CDKN2C, CDKN2D, CKS1B, CUL1, E2F1, E2F2, E2F3, E2F4, E2F5, JAK2, LYN, MNAT1, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R3B, PTK6, RB1, RBL1, RBL2, RPS27A, SKP1, SKP2, SRC, TFDP1, TFDP2, UBA52, UBB, UBC]	FALSE
R-HSA:69306	REACTOME_Pathways_25.05.2022	DNA Replication	[-1]	[Group12, Group13]	9	4.787234	0.0010468231500365597	0.10991643075383876	{Group12=6.036240994692442E-6, Group13=1.390901861816456E-5}	{Group12=7.847113293100175E-5, Group13=1.5299920479981016E-4}	[CDC23, H4C2, H4C3, H4C5, H4C8, MCM10, MCM7, POLE3, PSMB5]	[ANAPC1, ANAPC10, ANAPC11, ANAPC15, ANAPC16, ANAPC2, ANAPC4, ANAPC5, ANAPC7, CCNA1, CCNA2, CCNE1, CCNE2, CDC16, CDC23, CDC26, CDC27, CDC45, CDC6, CDC7, CDK2, CDT1, CUL1, DBF4, DNA2, FEN1, FZR1, GINS1, GINS2, GINS3, GINS4, GMNN, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KPNA1, KPNA6, KPNB1, LIG1, LOC102724334, MCM10, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MCM8, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, PCNA, POLA1, POLA2, POLD1, POLD2, POLD3, POLD4, POLE, POLE2, POLE3, POLE4, PRIM1, PRIM2, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMA8, PSMB1, PSMB10, PSMB11, PSMB2, PSMB3, PSMB4, PSMB5, PSMB6, PSMB7, PSMB8, PSMB9, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD10, PSMD11, PSMD12, PSMD13, PSMD14, PSMD2, PSMD3, PSMD4, PSMD5, PSMD6, PSMD7, PSMD8, PSMD9, PSME1, PSME2, PSME3, PSME4, PSMF1, RBX1, RFC1, RFC2, RFC3, RFC4, RFC5, RPA1, RPA2, RPA3, RPA4, RPS27A, SEM1, SKP1, SKP2, UBA52, UBB, UBC, UBE2C, UBE2D1, UBE2E1, UBE2S]	FALSE
R-HSA:69473	REACTOME_Pathways_25.05.2022	G2/M DNA damage checkpoint	[-1]	[Group13]	5	5.319149	0.008982205801664922	0.5030035248932356	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, RHNO1]	[ABRAXAS1, ATM, ATR, ATRIP, BABAM1, BABAM2, BARD1, BLM, BRCA1, BRCC3, BRIP1, CCNB1, CDC25C, CDK1, CHEK1, CHEK2, DNA2, EXO1, H2AX, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-4, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HERC2, HUS1, KAT5, LOC102724334, MDC1, MRE11, NBN, NSD2, PIAS4, RAD1, RAD17, RAD50, RAD9A, RAD9B, RBBP8, RFC2, RFC3, RFC4, RFC5, RHNO1, RMI1, RMI2, RNF168, RNF8, RPA1, RPA2, RPA3, SFN, TOP3A, TOPBP1, TP53, TP53BP1, UBE2N, UBE2V2, UIMC1, WEE1, WRN, YWHAB, YWHAE, YWHAG, YWHAH, YWHAQ, YWHAZ]	FALSE
